date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:30	57151/57151	---M--	200	added ('OK')	image/svg+xml	etag:%22df3f-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-3006979e67ad7a681a68297efc27d4db9ab5085d5e470e0d6ed981dfe7a1ddbf.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-3006979e67ad7a681a68297efc27d4db9ab5085d5e470e0d6ed981dfe7a1ddbf.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:30	34166/34166	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228576-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-678e7910f89499bbba5070e28633b1c468726914824c44f882fb455c3d4eeabd.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-678e7910f89499bbba5070e28633b1c468726914824c44f882fb455c3d4eeabd.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:31	34166/34166	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228576-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-678e7910f89499bbba5070e28633b1c468726914824c44f882fb455c3d4eeabdd41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-678e7910f89499bbba5070e28633b1c468726914824c44f882fb455c3d4eeabdd41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:31	21940/21940	---M--	200	added ('OK')	font/woff	etag:%2255b4-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-e642dbcc8ca9d2c8b7c53fe23979f560908aec5e99fd460cd9ed8bf454c119be.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-e642dbcc8ca9d2c8b7c53fe23979f560908aec5e99fd460cd9ed8bf454c119be.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:31	33960/33960	---M--	200	added ('OK')	text/html	etag:%2284a8-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-4e6c06a407f11995a6cbe88c0cf43520b79468e22fdf67ed14a92824657ea354.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-4e6c06a407f11995a6cbe88c0cf43520b79468e22fdf67ed14a92824657ea354.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:32	60500/60500	---M--	200	added ('OK')	image/svg+xml	etag:%22ec54-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-448933a44b968b1e59f98a6463027733db421934bea000cca25342c968c05a6b.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-BoldItalic-webfont-448933a44b968b1e59f98a6463027733db421934bea000cca25342c968c05a6b.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:32	30602/30602	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22778a-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-594312b1c530d35d1443722277303889866e7ddcaf2d15e88eacabbf9bd8a5d2.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-594312b1c530d35d1443722277303889866e7ddcaf2d15e88eacabbf9bd8a5d2.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:32	30602/30602	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22778a-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-594312b1c530d35d1443722277303889866e7ddcaf2d15e88eacabbf9bd8a5d2d41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-594312b1c530d35d1443722277303889866e7ddcaf2d15e88eacabbf9bd8a5d2d41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:33	19972/19972	---M--	200	added ('OK')	font/woff	etag:%224e04-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-9d6d9afa559775e6cbec5f6d555906d9dcc2e8bfb846506aa75687acee9ed769.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-9d6d9afa559775e6cbec5f6d555906d9dcc2e8bfb846506aa75687acee9ed769.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:33	30404/30404	---M--	200	added ('OK')	text/html	etag:%2276c4-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-13668bd25f616ff75235f5b36736d9ff17a674e7c4c0644e275d7a17a18d2575.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-13668bd25f616ff75235f5b36736d9ff17a674e7c4c0644e275d7a17a18d2575.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:34	57965/57965	---M--	200	added ('OK')	image/svg+xml	etag:%22e26d-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-9ce72b2a1c74e31f6bc174702e30edea405238ca6e136128266d36aef9df79f3.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBold-webfont-9ce72b2a1c74e31f6bc174702e30edea405238ca6e136128266d36aef9df79f3.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:34	33758/33758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2283de-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-8abc51792db27126daeccaf5a23e934e418c703356892318b23e214e4869aa3a.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-8abc51792db27126daeccaf5a23e934e418c703356892318b23e214e4869aa3a.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:34	33758/33758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2283de-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-8abc51792db27126daeccaf5a23e934e418c703356892318b23e214e4869aa3ad41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-8abc51792db27126daeccaf5a23e934e418c703356892318b23e214e4869aa3ad41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:35	21824/21824	---M--	200	added ('OK')	font/woff	etag:%225540-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-b01f7065c73c642902bd53755e673eb1f6f62ec10d665b16737456f3f9fd7c3f.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-b01f7065c73c642902bd53755e673eb1f6f62ec10d665b16737456f3f9fd7c3f.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:35	33532/33532	---M--	200	added ('OK')	text/html	etag:%2282fc-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-df66a59fdd4424fe06dc1f0a7ba7a1ba3cb0e206f5d29784d9c3637e8c0d6d20.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-df66a59fdd4424fe06dc1f0a7ba7a1ba3cb0e206f5d29784d9c3637e8c0d6d20.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:36	60821/60821	---M--	200	added ('OK')	image/svg+xml	etag:%22ed95-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-6fd1d01f535b9f817f4deb3cda4ac41b81fcdfcd1098d845f90097426a6c0b76.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-ExtraBoldItalic-webfont-6fd1d01f535b9f817f4deb3cda4ac41b81fcdfcd1098d845f90097426a6c0b76.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:36	21560/21560	---M--	200	added ('OK')	text/html	etag:%225438-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/Roboto/Roboto-Bold-1ae76d96d6e9d7e1eecccac212ef04e99d6b6aaf725e28e22334c5a0c567985e.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/Roboto/Roboto-Bold-1ae76d96d6e9d7e1eecccac212ef04e99d6b6aaf725e28e22334c5a0c567985e.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:37	21608/21608	---M--	200	added ('OK')	text/html	etag:%225468-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/Roboto/Roboto-Regular-dcbb6aa0748ab4093f0a60f77c70592a469ca501a6bc6970dcb3e28e5b451b15.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/Roboto/Roboto-Regular-dcbb6aa0748ab4093f0a60f77c70592a469ca501a6bc6970dcb3e28e5b451b15.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:38	28924/28924	---M--	200	added ('OK')	font/woff	etag:%2270fc-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/Raleway/Raleway-5cd26972dfa4581c9ac704b0d6d9009314ef151a9821b433a65d1b3ddd7f4885.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/Raleway/Raleway-5cd26972dfa4581c9ac704b0d6d9009314ef151a9821b433a65d1b3ddd7f4885.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:39	28588/28588	---M--	200	added ('OK')	font/woff	etag:%226fac-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/Raleway/Raleway-Bold-9a80b6905b78c9644a8b6de4be2a1d21b8173bc7e83c65c87172c329592f51c3.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/Raleway/Raleway-Bold-9a80b6905b78c9644a8b6de4be2a1d21b8173bc7e83c65c87172c329592f51c3.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:39	4076/4076	---M--	200	added ('OK')	image/png	etag:%22fec-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/sprite-183773346ca33ad6935e01714aab0e55d315b72767d3aaa6b51180367826091a.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/sprite-183773346ca33ad6935e01714aab0e55d315b72767d3aaa6b51180367826091a.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:40	130/130	---M--	200	added ('OK')	image/png	etag:%2282-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/contentPattern-0bdac66efbb11777d972f6a5211490e346d4d82776184ddf7c8040894e1e3a66.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/contentPattern-0bdac66efbb11777d972f6a5211490e346d4d82776184ddf7c8040894e1e3a66.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:40	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/btnNext-f70f9ba6b6a11baceab4d76131276c68a8381739f8528cd4577ed0aced90d9b7.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/btnNext-f70f9ba6b6a11baceab4d76131276c68a8381739f8528cd4577ed0aced90d9b7.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:40	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/btnPrevious-fa43438befeeef390166ce541dbd8f585097629cb2df6ab3d6a5abc72d3413dc.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/btnPrevious-fa43438befeeef390166ce541dbd8f585097629cb2df6ab3d6a5abc72d3413dc.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:41	28940/28940	---M--	200	added ('OK')	font/woff	etag:%22710c-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/Raleway/Raleway-Medium-c2d0fad7450d7c51a6050c0c7e290f6a10a957ef3ee32f0b715c92282d20faaf.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/Raleway/Raleway-Medium-c2d0fad7450d7c51a6050c0c7e290f6a10a957ef3ee32f0b715c92282d20faaf.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:41	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/loader-ccd39b8ba77b46e92151135ac4749d1fa2e03fb5bc30b475c9ca11b8c95ef64e.gif	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_rounded/loader-ccd39b8ba77b46e92151135ac4749d1fa2e03fb5bc30b475c9ca11b8c95ef64e.gif	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:41	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_square/loader-ccd39b8ba77b46e92151135ac4749d1fa2e03fb5bc30b475c9ca11b8c95ef64e.gif	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_square/loader-ccd39b8ba77b46e92151135ac4749d1fa2e03fb5bc30b475c9ca11b8c95ef64e.gif	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:42	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_square/sprite-ec6447bf74951685ad6773ad32a9a9123af6fed69fc20eefcaa33956f315eebc.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_square/sprite-ec6447bf74951685ad6773ad32a9a9123af6fed69fc20eefcaa33956f315eebc.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:42	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_square/btnNext-f70f9ba6b6a11baceab4d76131276c68a8381739f8528cd4577ed0aced90d9b7.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_square/btnNext-f70f9ba6b6a11baceab4d76131276c68a8381739f8528cd4577ed0aced90d9b7.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:42	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_square/btnPrevious-fa43438befeeef390166ce541dbd8f585097629cb2df6ab3d6a5abc72d3413dc.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/dark_square/btnPrevious-fa43438befeeef390166ce541dbd8f585097629cb2df6ab3d6a5abc72d3413dc.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:43	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/facebook/default_thumbnail-9468bfe77bb8540573a06e0e31b0577520cb5c12c575fdea39076a43c5764ecb.gif	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/facebook/default_thumbnail-9468bfe77bb8540573a06e0e31b0577520cb5c12c575fdea39076a43c5764ecb.gif	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:43	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/light_rounded/btnNext-f70f9ba6b6a11baceab4d76131276c68a8381739f8528cd4577ed0aced90d9b7.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/prettyPhoto/light_rounded/btnNext-f70f9ba6b6a11baceab4d76131276c68a8381739f8528cd4577ed0aced90d9b7.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:43	1482/1482	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Mar%202018%2004:06:44%20GMT	https://ardor-profile.herokuapp.com/img/plus.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/img/plus.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:44	1482/1482	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Mar%202018%2004:06:44%20GMT	https://ardor-profile.herokuapp.com/img/minus.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/img/minus.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
